area,area_normal,floor,floor_normal,avgTemp,avgTemp_normal,semester,usage,catagories
8841.69,0.1772,12,0.5789,32,1.0000,1,41600,lecture
8841.69,0.1772,12,0.5789,29,0.5714,0,20800,lecture
8841.69,0.1772,12,0.5789,29,0.5714,0,35200,lecture
8841.69,0.1772,12,0.5789,30,0.7143,1,31200,lecture
8841.69,0.1772,12,0.5789,29,0.5714,1,33600,lecture
8841.69,0.1772,12,0.5789,29,0.5714,1,31200,lecture
8841.69,0.1772,12,0.5789,29,0.5714,1,32800,lecture
8841.69,0.1772,12,0.5789,27,0.2857,1,26400,lecture
8841.69,0.1772,12,0.5789,27,0.2857,1,24800,lecture
8841.69,0.1772,12,0.5789,28,0.4286,1,27200,lecture
8841.69,0.1772,12,0.5789,30,0.7143,1,27200,lecture
8841.69,0.1772,12,0.5789,31,0.8571,1,25600,lecture
8841.69,0.1772,12,0.5789,30,0.7143,1,27200,lecture
8841.69,0.1772,12,0.5789,29,0.5714,0,28000,lecture
8841.69,0.1772,12,0.5789,29,0.5714,0,28800,lecture
8841.69,0.1772,12,0.5789,29,0.5714,1,68800,lecture
8841.69,0.1772,12,0.5789,29,0.5714,1,64000,lecture
8841.69,0.1772,12,0.5789,28,0.4286,1,67200,lecture
8841.69,0.1772,12,0.5789,28,0.4286,1,62400,lecture
8841.69,0.1772,12,0.5789,26,0.1429,1,61600,lecture
8841.69,0.1772,12,0.5789,27,0.2857,1,14400,lecture
8841.69,0.1772,12,0.5789,27,0.2857,1,17600,lecture
8841.69,0.1772,12,0.5789,29,0.5714,1,4000,lecture
8841.69,0.1772,12,0.5789,29,0.5714,1,6400,lecture
8841.69,0.1772,12,0.5789,29,0.5714,1,20000,lecture
8841.69,0.1772,12,0.5789,30,0.7143,0,48000,lecture
8841.69,0.1772,12,0.5789,29,0.5714,0,54400,lecture
8841.69,0.1772,12,0.5789,29,0.5714,1,44800,lecture
8841.69,0.1772,12,0.5789,29,0.5714,1,48800,lecture
8841.69,0.1772,12,0.5789,29,0.5714,1,35200,lecture
8841.69,0.1772,12,0.5789,29,0.5714,1,38400,lecture
8841.69,0.1772,12,0.5789,28,0.4286,1,35200,lecture
4057.02,0.0807,2,0.0526,28,0.4286,1,15873,lecture
4057.02,0.0807,2,0.0526,30,0.7143,1,16375,lecture
4057.02,0.0807,2,0.0526,31,0.8571,0,10680,lecture
4057.02,0.0807,2,0.0526,32,1.0000,0,13295,lecture
4057.02,0.0807,2,0.0526,32,1.0000,0,13525,lecture
4057.02,0.0807,2,0.0526,30,0.7143,1,15518,lecture
4057.02,0.0807,2,0.0526,30,0.7143,1,15518,lecture
4057.02,0.0807,2,0.0526,30,0.7143,1,20489,lecture
4057.02,0.0807,2,0.0526,29,0.5714,1,20871,lecture
4057.02,0.0807,2,0.0526,29,0.5714,0,17050,lecture
4057.02,0.0807,2,0.0526,30,0.7143,1,20489,lecture
4057.02,0.0807,2,0.0526,25,0.0000,1,2300,lecture
4057.02,0.0807,2,0.0526,25,0.0000,1,6626,lecture
4057.02,0.0807,2,0.0526,28,0.4286,1,16365,lecture
4057.02,0.0807,2,0.0526,30,0.7143,1,19891,lecture
4057.02,0.0807,2,0.0526,31,0.8571,1,16876,lecture
4057.02,0.0807,2,0.0526,31,0.8571,1,14858,lecture
4057.02,0.0807,2,0.0526,30,0.7143,0,11675,lecture
4057.02,0.0807,2,0.0526,30,0.7143,0,17513,lecture
4057.02,0.0807,2,0.0526,29,0.5714,1,15910,lecture
4057.02,0.0807,2,0.0526,29,0.5714,1,17438,lecture
4057.02,0.0807,2,0.0526,29,0.5714,1,18588,lecture
4057.02,0.0807,2,0.0526,29,0.5714,1,11975,lecture
4057.02,0.0807,2,0.0526,27,0.2857,1,15958,lecture
4057.02,0.0807,2,0.0526,26,0.1429,1,10257,lecture
4057.02,0.0807,2,0.0526,28,0.4286,1,20488,lecture
4057.02,0.0807,2,0.0526,30,0.7143,1,21058,lecture
4057.02,0.0807,2,0.0526,30,0.7143,1,18361,lecture
4057.02,0.0807,2,0.0526,31,0.8571,1,16572,lecture
4057.02,0.0807,2,0.0526,30,0.7143,0,17860,lecture
4057.02,0.0807,2,0.0526,30,0.7143,0,13851,lecture
4057.02,0.0807,2,0.0526,30,0.7143,1,20398,lecture
4057.02,0.0807,2,0.0526,29,0.5714,1,31291,lecture
4057.02,0.0807,2,0.0526,29,0.5714,1,9879,lecture
4057.02,0.0807,2,0.0526,29,0.5714,1,21539,lecture
4057.02,0.0807,2,0.0526,28,0.4286,1,31291,lecture
4057.02,0.0807,2,0.0526,27,0.2857,1,15838,lecture
4057.02,0.0807,2,0.0526,28,0.4286,1,9627,lecture
4057.02,0.0807,2,0.0526,31,0.8571,1,14485,lecture
4057.02,0.0807,2,0.0526,32,1.0000,1,21632,lecture
4057.02,0.0807,2,0.0526,32,1.0000,1,17926,lecture
4057.02,0.0807,2,0.0526,29,0.5714,0,15088,lecture
4057.02,0.0807,2,0.0526,29,0.5714,0,19719,lecture
4057.02,0.0807,2,0.0526,30,0.7143,1,15935,lecture
4057.02,0.0807,2,0.0526,29,0.5714,1,13500,lecture
4057.02,0.0807,2,0.0526,29,0.5714,1,24122,lecture
4057.02,0.0807,2,0.0526,29,0.5714,1,9649,lecture
4057.02,0.0807,2,0.0526,27,0.2857,1,13875,lecture
4057.02,0.0807,2,0.0526,27,0.2857,1,11542,lecture
4057.02,0.0807,2,0.0526,28,0.4286,1,16058,lecture
4057.02,0.0807,2,0.0526,30,0.7143,1,16958,lecture
4057.02,0.0807,2,0.0526,31,0.8571,1,13058,lecture
4057.02,0.0807,2,0.0526,30,0.7143,1,15343,lecture
4057.02,0.0807,2,0.0526,29,0.5714,0,18911,lecture
4057.02,0.0807,2,0.0526,29,0.5714,0,16665,lecture
4057.02,0.0807,2,0.0526,29,0.5714,1,14331,lecture
4057.02,0.0807,2,0.0526,29,0.5714,1,16639,lecture
4057.02,0.0807,2,0.0526,28,0.4286,1,13303,lecture
4057.02,0.0807,2,0.0526,28,0.4286,1,17912,lecture
4057.02,0.0807,2,0.0526,26,0.1429,1,13065,lecture
4057.02,0.0807,2,0.0526,27,0.2857,1,10926,lecture
4057.02,0.0807,2,0.0526,27,0.2857,1,16553,lecture
4057.02,0.0807,2,0.0526,29,0.5714,1,14890,lecture
4057.02,0.0807,2,0.0526,29,0.5714,1,12925,lecture
4057.02,0.0807,2,0.0526,29,0.5714,1,15796,lecture
4057.02,0.0807,2,0.0526,30,0.7143,0,16506,lecture
4057.02,0.0807,2,0.0526,29,0.5714,0,14928,lecture
4057.02,0.0807,2,0.0526,29,0.5714,1,15246,lecture
4057.02,0.0807,2,0.0526,29,0.5714,1,23737,lecture
4057.02,0.0807,2,0.0526,29,0.5714,1,9234,lecture
4057.02,0.0807,2,0.0526,29,0.5714,1,19108,lecture
4057.02,0.0807,2,0.0526,28,0.4286,1,14917,lecture
31651.22,0.6371,10,0.4737,28,0.4286,1,6821,lecture
31651.22,0.6371,10,0.4737,30,0.7143,1,5930,lecture
31651.22,0.6371,10,0.4737,31,0.8571,0,6222,lecture
31651.22,0.6371,10,0.4737,32,1.0000,0,4001,lecture
31651.22,0.6371,10,0.4737,32,1.0000,0,5185,lecture
31651.22,0.6371,10,0.4737,30,0.7143,1,5888,lecture
31651.22,0.6371,10,0.4737,30,0.7143,1,5517,lecture
31651.22,0.6371,10,0.4737,30,0.7143,1,6410,lecture
31651.22,0.6371,10,0.4737,29,0.5714,1,5906,lecture
31651.22,0.6371,10,0.4737,29,0.5714,0,5375,lecture
31651.22,0.6371,10,0.4737,30,0.7143,1,4446,lecture
31651.22,0.6371,10,0.4737,25,0.0000,1,3911,lecture
31651.22,0.6371,10,0.4737,25,0.0000,1,4908,lecture
31651.22,0.6371,10,0.4737,28,0.4286,1,1091,lecture
31651.22,0.6371,10,0.4737,30,0.7143,1,8766,lecture
31651.22,0.6371,10,0.4737,31,0.8571,1,4592,lecture
31651.22,0.6371,10,0.4737,31,0.8571,1,4172,lecture
31651.22,0.6371,10,0.4737,30,0.7143,0,5637,lecture
31651.22,0.6371,10,0.4737,30,0.7143,0,4445,lecture
31651.22,0.6371,10,0.4737,29,0.5714,1,5764,lecture
31651.22,0.6371,10,0.4737,29,0.5714,1,5497,lecture
31651.22,0.6371,10,0.4737,29,0.5714,1,6134,lecture
31651.22,0.6371,10,0.4737,29,0.5714,1,5909,lecture
31651.22,0.6371,10,0.4737,27,0.2857,1,5192,lecture
31651.22,0.6371,10,0.4737,26,0.1429,1,5581,lecture
31651.22,0.6371,10,0.4737,28,0.4286,1,5712,lecture
31651.22,0.6371,10,0.4737,30,0.7143,1,5140,lecture
31651.22,0.6371,10,0.4737,30,0.7143,1,5439,lecture
31651.22,0.6371,10,0.4737,31,0.8571,1,5442,lecture
31651.22,0.6371,10,0.4737,30,0.7143,0,4644,lecture
31651.22,0.6371,10,0.4737,30,0.7143,0,5088,lecture
31651.22,0.6371,10,0.4737,30,0.7143,1,5671,lecture
31651.22,0.6371,10,0.4737,29,0.5714,1,6084,lecture
31651.22,0.6371,10,0.4737,29,0.5714,1,5650,lecture
31651.22,0.6371,10,0.4737,29,0.5714,1,5962,lecture
31651.22,0.6371,10,0.4737,28,0.4286,1,4731,lecture
31651.22,0.6371,10,0.4737,27,0.2857,1,5512,lecture
31651.22,0.6371,10,0.4737,28,0.4286,1,5002,lecture
31651.22,0.6371,10,0.4737,31,0.8571,1,6113,lecture
31651.22,0.6371,10,0.4737,32,1.0000,1,3964,lecture
31651.22,0.6371,10,0.4737,32,1.0000,1,2313,lecture
31651.22,0.6371,10,0.4737,29,0.5714,0,5576,lecture
31651.22,0.6371,10,0.4737,29,0.5714,0,5417,lecture
31651.22,0.6371,10,0.4737,30,0.7143,1,4576,lecture
31651.22,0.6371,10,0.4737,29,0.5714,1,7816,lecture
31651.22,0.6371,10,0.4737,29,0.5714,1,4572,lecture
31651.22,0.6371,10,0.4737,29,0.5714,1,5370,lecture
31651.22,0.6371,10,0.4737,27,0.2857,1,4227,lecture
31651.22,0.6371,10,0.4737,27,0.2857,1,6168,lecture
31651.22,0.6371,10,0.4737,28,0.4286,1,6235,lecture
31651.22,0.6371,10,0.4737,30,0.7143,1,5938,lecture
31651.22,0.6371,10,0.4737,31,0.8571,1,4707,lecture
31651.22,0.6371,10,0.4737,30,0.7143,1,5184,lecture
31651.22,0.6371,10,0.4737,29,0.5714,0,5184,lecture
31651.22,0.6371,10,0.4737,29,0.5714,0,9343,lecture
31651.22,0.6371,10,0.4737,29,0.5714,1,5557,lecture
31651.22,0.6371,10,0.4737,29,0.5714,1,5341,lecture
31651.22,0.6371,10,0.4737,28,0.4286,1,4716,lecture
31651.22,0.6371,10,0.4737,28,0.4286,1,5524,lecture
31651.22,0.6371,10,0.4737,26,0.1429,1,4176,lecture
31651.22,0.6371,10,0.4737,27,0.2857,1,2902,lecture
31651.22,0.6371,10,0.4737,27,0.2857,1,4153,lecture
31651.22,0.6371,10,0.4737,29,0.5714,1,4142,lecture
31651.22,0.6371,10,0.4737,29,0.5714,1,4150,lecture
31651.22,0.6371,10,0.4737,29,0.5714,1,2627,lecture
31651.22,0.6371,10,0.4737,30,0.7143,0,4394,lecture
31651.22,0.6371,10,0.4737,29,0.5714,0,4452,lecture
31651.22,0.6371,10,0.4737,29,0.5714,1,3249,lecture
31651.22,0.6371,10,0.4737,29,0.5714,1,3345,lecture
31651.22,0.6371,10,0.4737,29,0.5714,1,4012,lecture
31651.22,0.6371,10,0.4737,29,0.5714,1,4014,lecture
31651.22,0.6371,10,0.4737,28,0.4286,1,2650,lecture
9653.04,0.1935,5,0.2105,28,0.4286,1,68400,lecture
9653.04,0.1935,5,0.2105,30,0.7143,1,77700,lecture
9653.04,0.1935,5,0.2105,31,0.8571,0,91200,lecture
9653.04,0.1935,5,0.2105,32,1.0000,0,83700,lecture
9653.04,0.1935,5,0.2105,32,1.0000,0,95400,lecture
9653.04,0.1935,5,0.2105,30,0.7143,1,103200,lecture
9653.04,0.1935,5,0.2105,30,0.7143,1,59700,lecture
9653.04,0.1935,5,0.2105,30,0.7143,1,88800,lecture
9653.04,0.1935,5,0.2105,29,0.5714,1,75900,lecture
9653.04,0.1935,5,0.2105,29,0.5714,0,74100,lecture
9653.04,0.1935,5,0.2105,30,0.7143,1,80700,lecture
9653.04,0.1935,5,0.2105,25,0.0000,1,40500,lecture
9653.04,0.1935,5,0.2105,25,0.0000,1,44400,lecture
9653.04,0.1935,5,0.2105,28,0.4286,1,108000,lecture
9653.04,0.1935,5,0.2105,30,0.7143,1,79800,lecture
9653.04,0.1935,5,0.2105,31,0.8571,1,73200,lecture
9653.04,0.1935,5,0.2105,31,0.8571,1,74700,lecture
9653.04,0.1935,5,0.2105,30,0.7143,0,74100,lecture
9653.04,0.1935,5,0.2105,30,0.7143,0,70500,lecture
9653.04,0.1935,5,0.2105,29,0.5714,1,53400,lecture
9653.04,0.1935,5,0.2105,29,0.5714,1,59700,lecture
9653.04,0.1935,5,0.2105,29,0.5714,1,56400,lecture
9653.04,0.1935,5,0.2105,29,0.5714,1,43500,lecture
9653.04,0.1935,5,0.2105,27,0.2857,1,33600,lecture
9653.04,0.1935,5,0.2105,26,0.1429,1,33600,lecture
9653.04,0.1935,5,0.2105,28,0.4286,1,36900,lecture
9653.04,0.1935,5,0.2105,30,0.7143,1,45600,lecture
9653.04,0.1935,5,0.2105,30,0.7143,1,43800,lecture
9653.04,0.1935,5,0.2105,31,0.8571,1,46500,lecture
9653.04,0.1935,5,0.2105,30,0.7143,0,43800,lecture
9653.04,0.1935,5,0.2105,30,0.7143,0,47100,lecture
9653.04,0.1935,5,0.2105,30,0.7143,1,47100,lecture
9653.04,0.1935,5,0.2105,29,0.5714,1,50700,lecture
9653.04,0.1935,5,0.2105,29,0.5714,1,52500,lecture
9653.04,0.1935,5,0.2105,29,0.5714,1,55200,lecture
9653.04,0.1935,5,0.2105,28,0.4286,1,49200,lecture
9653.04,0.1935,5,0.2105,27,0.2857,1,24600,lecture
9653.04,0.1935,5,0.2105,28,0.4286,1,56100,lecture
9653.04,0.1935,5,0.2105,31,0.8571,1,78300,lecture
9653.04,0.1935,5,0.2105,32,1.0000,1,73800,lecture
9653.04,0.1935,5,0.2105,32,1.0000,1,68700,lecture
9653.04,0.1935,5,0.2105,29,0.5714,0,75000,lecture
9653.04,0.1935,5,0.2105,29,0.5714,0,57900,lecture
9653.04,0.1935,5,0.2105,30,0.7143,1,72300,lecture
9653.04,0.1935,5,0.2105,29,0.5714,1,68400,lecture
9653.04,0.1935,5,0.2105,29,0.5714,1,59700,lecture
9653.04,0.1935,5,0.2105,29,0.5714,1,64500,lecture
9653.04,0.1935,5,0.2105,27,0.2857,1,47400,lecture
9653.04,0.1935,5,0.2105,27,0.2857,1,50400,lecture
9653.04,0.1935,5,0.2105,28,0.4286,1,56400,lecture
9653.04,0.1935,5,0.2105,30,0.7143,1,81000,lecture
9653.04,0.1935,5,0.2105,31,0.8571,1,60300,lecture
9653.04,0.1935,5,0.2105,30,0.7143,1,68100,lecture
9653.04,0.1935,5,0.2105,29,0.5714,0,71700,lecture
9653.04,0.1935,5,0.2105,29,0.5714,0,55800,lecture
9653.04,0.1935,5,0.2105,29,0.5714,1,72600,lecture
9653.04,0.1935,5,0.2105,29,0.5714,1,64800,lecture
9653.04,0.1935,5,0.2105,28,0.4286,1,54600,lecture
9653.04,0.1935,5,0.2105,28,0.4286,1,61200,lecture
9653.04,0.1935,5,0.2105,26,0.1429,1,42000,lecture
9653.04,0.1935,5,0.2105,27,0.2857,1,50700,lecture
9653.04,0.1935,5,0.2105,27,0.2857,1,60300,lecture
9653.04,0.1935,5,0.2105,29,0.5714,1,62700,lecture
9653.04,0.1935,5,0.2105,29,0.5714,1,47700,lecture
9653.04,0.1935,5,0.2105,29,0.5714,1,40500,lecture
9653.04,0.1935,5,0.2105,30,0.7143,0,45300,lecture
9653.04,0.1935,5,0.2105,29,0.5714,0,41100,lecture
9653.04,0.1935,5,0.2105,29,0.5714,1,46200,lecture
9653.04,0.1935,5,0.2105,29,0.5714,1,42600,lecture
9653.04,0.1935,5,0.2105,29,0.5714,1,54900,lecture
9653.04,0.1935,5,0.2105,29,0.5714,1,70200,lecture
9653.04,0.1935,5,0.2105,28,0.4286,1,48300,lecture
6484.50,0.1297,8,0.3684,28,0.4286,1,68000,lecture
6484.50,0.1297,8,0.3684,30,0.7143,1,73000,lecture
6484.50,0.1297,8,0.3684,31,0.8571,0,75000,lecture
6484.50,0.1297,8,0.3684,32,1.0000,0,61000,lecture
6484.50,0.1297,8,0.3684,32,1.0000,0,70000,lecture
6484.50,0.1297,8,0.3684,30,0.7143,1,73000,lecture
6484.50,0.1297,8,0.3684,30,0.7143,1,69000,lecture
6484.50,0.1297,8,0.3684,30,0.7143,1,72000,lecture
6484.50,0.1297,8,0.3684,29,0.5714,1,70000,lecture
6484.50,0.1297,8,0.3684,29,0.5714,0,67000,lecture
6484.50,0.1297,8,0.3684,30,0.7143,1,76000,lecture
6484.50,0.1297,8,0.3684,25,0.0000,1,50000,lecture
6484.50,0.1297,8,0.3684,25,0.0000,1,44000,lecture
6484.50,0.1297,8,0.3684,28,0.4286,1,61000,lecture
6484.50,0.1297,8,0.3684,30,0.7143,1,65000,lecture
6484.50,0.1297,8,0.3684,31,0.8571,1,56000,lecture
6484.50,0.1297,8,0.3684,31,0.8571,1,63393,lecture
6484.50,0.1297,8,0.3684,30,0.7143,0,63393,lecture
6484.50,0.1297,8,0.3684,30,0.7143,0,63393,lecture
6484.50,0.1297,8,0.3684,29,0.5714,1,63393,lecture
6484.50,0.1297,8,0.3684,29,0.5714,1,63393,lecture
6484.50,0.1297,8,0.3684,29,0.5714,1,63393,lecture
6484.50,0.1297,8,0.3684,29,0.5714,1,64148,lecture
6484.50,0.1297,8,0.3684,27,0.2857,1,53000,lecture
6484.50,0.1297,8,0.3684,26,0.1429,1,58000,lecture
6484.50,0.1297,8,0.3684,28,0.4286,1,69000,lecture
6484.50,0.1297,8,0.3684,30,0.7143,1,73000,lecture
6484.50,0.1297,8,0.3684,30,0.7143,1,71000,lecture
6484.50,0.1297,8,0.3684,31,0.8571,1,78000,lecture
6484.50,0.1297,8,0.3684,30,0.7143,0,65000,lecture
6484.50,0.1297,8,0.3684,30,0.7143,0,73000,lecture
6484.50,0.1297,8,0.3684,30,0.7143,1,66000,lecture
6484.50,0.1297,8,0.3684,29,0.5714,1,72000,lecture
6484.50,0.1297,8,0.3684,29,0.5714,1,62000,lecture
6484.50,0.1297,8,0.3684,29,0.5714,1,62000,lecture
6484.50,0.1297,8,0.3684,28,0.4286,1,48000,lecture
6484.50,0.1297,8,0.3684,27,0.2857,1,54000,lecture
6484.50,0.1297,8,0.3684,28,0.4286,1,57000,lecture
6484.50,0.1297,8,0.3684,31,0.8571,1,70000,lecture
6484.50,0.1297,8,0.3684,32,1.0000,1,72000,lecture
6484.50,0.1297,8,0.3684,32,1.0000,1,71000,lecture
6484.50,0.1297,8,0.3684,29,0.5714,0,72000,lecture
6484.50,0.1297,8,0.3684,29,0.5714,0,67000,lecture
6484.50,0.1297,8,0.3684,30,0.7143,1,73000,lecture
6484.50,0.1297,8,0.3684,29,0.5714,1,79000,lecture
6484.50,0.1297,8,0.3684,29,0.5714,1,73000,lecture
6484.50,0.1297,8,0.3684,29,0.5714,1,85000,lecture
6484.50,0.1297,8,0.3684,27,0.2857,1,56000,lecture
6484.50,0.1297,8,0.3684,27,0.2857,1,67000,lecture
6484.50,0.1297,8,0.3684,28,0.4286,1,69000,lecture
6484.50,0.1297,8,0.3684,30,0.7143,1,96000,lecture
6484.50,0.1297,8,0.3684,31,0.8571,1,76000,lecture
6484.50,0.1297,8,0.3684,30,0.7143,1,77000,lecture
6484.50,0.1297,8,0.3684,29,0.5714,0,77000,lecture
6484.50,0.1297,8,0.3684,29,0.5714,0,66000,lecture
6484.50,0.1297,8,0.3684,29,0.5714,1,73000,lecture
6484.50,0.1297,8,0.3684,29,0.5714,1,87000,lecture
6484.50,0.1297,8,0.3684,28,0.4286,1,73000,lecture
6484.50,0.1297,8,0.3684,28,0.4286,1,83000,lecture
6484.50,0.1297,8,0.3684,26,0.1429,1,83000,lecture
6484.50,0.1297,8,0.3684,27,0.2857,1,69000,lecture
6484.50,0.1297,8,0.3684,27,0.2857,1,77000,lecture
6484.50,0.1297,8,0.3684,29,0.5714,1,87000,lecture
6484.50,0.1297,8,0.3684,29,0.5714,1,71000,lecture
6484.50,0.1297,8,0.3684,29,0.5714,1,76000,lecture
6484.50,0.1297,8,0.3684,30,0.7143,0,77000,lecture
6484.50,0.1297,8,0.3684,29,0.5714,0,68000,lecture
6484.50,0.1297,8,0.3684,29,0.5714,1,68000,lecture
6484.50,0.1297,8,0.3684,29,0.5714,1,81000,lecture
6484.50,0.1297,8,0.3684,29,0.5714,1,72000,lecture
6484.50,0.1297,8,0.3684,29,0.5714,1,83000,lecture
6484.50,0.1297,8,0.3684,28,0.4286,1,61000,lecture
3651.69,0.0725,4,0.1579,28,0.4286,1,8900,lecture
3651.69,0.0725,4,0.1579,30,0.7143,1,8400,lecture
3651.69,0.0725,4,0.1579,31,0.8571,0,7000,lecture
3651.69,0.0725,4,0.1579,32,1.0000,0,6300,lecture
3651.69,0.0725,4,0.1579,32,1.0000,0,3500,lecture
3651.69,0.0725,4,0.1579,30,0.7143,1,10000,lecture
3651.69,0.0725,4,0.1579,30,0.7143,1,8500,lecture
3651.69,0.0725,4,0.1579,30,0.7143,1,11100,lecture
3651.69,0.0725,4,0.1579,29,0.5714,1,8200,lecture
3651.69,0.0725,4,0.1579,29,0.5714,0,4100,lecture
3651.69,0.0725,4,0.1579,30,0.7143,1,5500,lecture
3651.69,0.0725,4,0.1579,25,0.0000,1,11400,lecture
3651.69,0.0725,4,0.1579,25,0.0000,1,4100,lecture
3651.69,0.0725,4,0.1579,28,0.4286,1,5700,lecture
3651.69,0.0725,4,0.1579,30,0.7143,1,8500,lecture
3651.69,0.0725,4,0.1579,31,0.8571,1,4600,lecture
3651.69,0.0725,4,0.1579,31,0.8571,1,5100,lecture
3651.69,0.0725,4,0.1579,30,0.7143,0,6400,lecture
3651.69,0.0725,4,0.1579,30,0.7143,0,5000,lecture
3651.69,0.0725,4,0.1579,29,0.5714,1,8000,lecture
3651.69,0.0725,4,0.1579,29,0.5714,1,9600,lecture
3651.69,0.0725,4,0.1579,29,0.5714,1,6300,lecture
3651.69,0.0725,4,0.1579,29,0.5714,1,5700,lecture
3651.69,0.0725,4,0.1579,27,0.2857,1,4600,lecture
3651.69,0.0725,4,0.1579,26,0.1429,1,3200,lecture
3651.69,0.0725,4,0.1579,28,0.4286,1,2300,lecture
3651.69,0.0725,4,0.1579,30,0.7143,1,17200,lecture
3651.69,0.0725,4,0.1579,30,0.7143,1,6000,lecture
3651.69,0.0725,4,0.1579,31,0.8571,1,4500,lecture
3651.69,0.0725,4,0.1579,30,0.7143,0,700,lecture
3651.69,0.0725,4,0.1579,30,0.7143,0,6000,lecture
3651.69,0.0725,4,0.1579,30,0.7143,1,7900,lecture
3651.69,0.0725,4,0.1579,29,0.5714,1,1100,lecture
3651.69,0.0725,4,0.1579,29,0.5714,1,1200,lecture
3651.69,0.0725,4,0.1579,29,0.5714,1,6500,lecture
3651.69,0.0725,4,0.1579,28,0.4286,1,10600,lecture
3651.69,0.0725,4,0.1579,27,0.2857,1,9700,lecture
3651.69,0.0725,4,0.1579,28,0.4286,1,100,lecture
3651.69,0.0725,4,0.1579,31,0.8571,1,8800,lecture
3651.69,0.0725,4,0.1579,32,1.0000,1,100,lecture
3651.69,0.0725,4,0.1579,32,1.0000,1,18600,lecture
3651.69,0.0725,4,0.1579,29,0.5714,0,7200,lecture
3651.69,0.0725,4,0.1579,29,0.5714,0,5200,lecture
3651.69,0.0725,4,0.1579,30,0.7143,1,3900,lecture
3651.69,0.0725,4,0.1579,29,0.5714,1,25700,lecture
3651.69,0.0725,4,0.1579,29,0.5714,1,9000,lecture
3651.69,0.0725,4,0.1579,29,0.5714,1,6400,lecture
3651.69,0.0725,4,0.1579,27,0.2857,1,7700,lecture
3651.69,0.0725,4,0.1579,27,0.2857,1,6200,lecture
3651.69,0.0725,4,0.1579,28,0.4286,1,7900,lecture
3651.69,0.0725,4,0.1579,30,0.7143,1,8700,lecture
3651.69,0.0725,4,0.1579,31,0.8571,1,10700,lecture
3651.69,0.0725,4,0.1579,30,0.7143,1,7200,lecture
3651.69,0.0725,4,0.1579,29,0.5714,0,5300,lecture
3651.69,0.0725,4,0.1579,29,0.5714,0,4900,lecture
3651.69,0.0725,4,0.1579,29,0.5714,1,5400,lecture
1641.00,0.0320,1,0.0000,28,0.4286,1,12541,office
1641.00,0.0320,1,0.0000,30,0.7143,1,12923,office
1641.00,0.0320,1,0.0000,31,0.8571,0,13183,office
1641.00,0.0320,1,0.0000,32,1.0000,0,11517,office
1641.00,0.0320,1,0.0000,32,1.0000,0,13752,office
1641.00,0.0320,1,0.0000,30,0.7143,1,12583,office
1641.00,0.0320,1,0.0000,30,0.7143,1,12659,office
1641.00,0.0320,1,0.0000,30,0.7143,1,13910,office
1641.00,0.0320,1,0.0000,29,0.5714,1,12340,office
1641.00,0.0320,1,0.0000,29,0.5714,0,12764,office
1641.00,0.0320,1,0.0000,30,0.7143,1,13013,office
1641.00,0.0320,1,0.0000,25,0.0000,1,10774,office
1641.00,0.0320,1,0.0000,25,0.0000,1,11038,office
1641.00,0.0320,1,0.0000,28,0.4286,1,10018,office
1641.00,0.0320,1,0.0000,30,0.7143,1,13685,office
1641.00,0.0320,1,0.0000,31,0.8571,1,11254,office
1641.00,0.0320,1,0.0000,31,0.8571,1,11369,office
1641.00,0.0320,1,0.0000,30,0.7143,0,12010,office
1641.00,0.0320,1,0.0000,30,0.7143,0,12634,office
1641.00,0.0320,1,0.0000,29,0.5714,1,12419,office
1641.00,0.0320,1,0.0000,29,0.5714,1,12534,office
1641.00,0.0320,1,0.0000,29,0.5714,1,11539,office
1641.00,0.0320,1,0.0000,29,0.5714,1,11902,office
1641.00,0.0320,1,0.0000,27,0.2857,1,11103,office
1641.00,0.0320,1,0.0000,26,0.1429,1,11221,office
1641.00,0.0320,1,0.0000,28,0.4286,1,12438,office
1641.00,0.0320,1,0.0000,30,0.7143,1,12242,office
1641.00,0.0320,1,0.0000,30,0.7143,1,11385,office
1641.00,0.0320,1,0.0000,31,0.8571,1,11529,office
1641.00,0.0320,1,0.0000,30,0.7143,0,10707,office
1641.00,0.0320,1,0.0000,30,0.7143,0,11945,office
1641.00,0.0320,1,0.0000,30,0.7143,1,11414,office
1641.00,0.0320,1,0.0000,29,0.5714,1,11027,office
1641.00,0.0320,1,0.0000,29,0.5714,1,11543,office
1641.00,0.0320,1,0.0000,29,0.5714,1,11120,office
1641.00,0.0320,1,0.0000,28,0.4286,1,11208,office
1641.00,0.0320,1,0.0000,27,0.2857,1,10820,office
1641.00,0.0320,1,0.0000,28,0.4286,1,11697,office
1641.00,0.0320,1,0.0000,31,0.8571,1,12243,office
1641.00,0.0320,1,0.0000,32,1.0000,1,11904,office
1641.00,0.0320,1,0.0000,32,1.0000,1,11144,office
1641.00,0.0320,1,0.0000,29,0.5714,0,11554,office
1641.00,0.0320,1,0.0000,29,0.5714,0,10896,office
1641.00,0.0320,1,0.0000,30,0.7143,1,11270,office
1641.00,0.0320,1,0.0000,29,0.5714,1,11049,office
1641.00,0.0320,1,0.0000,29,0.5714,1,12448,office
1641.00,0.0320,1,0.0000,29,0.5714,1,11748,office
1641.00,0.0320,1,0.0000,27,0.2857,1,11260,office
1641.00,0.0320,1,0.0000,27,0.2857,1,11107,office
1641.00,0.0320,1,0.0000,28,0.4286,1,10803,office
