month,year,usage,area,floor,minTemp,maxTemp,avgTemp,semester
2,2556,11160,1205.39,4,28,32,30,1
3,2556,7500,1205.39,4,24,34,31,0
4,2556,11280,1205.39,4,29,34,32,0
5,2556,8220,1205.39,4,30,34,32,0
6,2556,11880,1205.39,4,28,32,30,1
7,2556,8820,1205.39,4,28,32,30,1
8,2556,11880,1205.39,4,28,31,30,1
9,2556,10440,1205.39,4,24,32,29,1
10,2556,7740,1205.39,4,26,31,29,0
11,2556,9300,1205.39,4,26,31,30,1
12,2556,6688,1205.39,4,21,30,25,1
1,2557,2252,1205.39,4,21,28,25,1
2,2557,10380,1205.39,4,24,29,28,1
3,2557,5760,1205.39,4,27,32,30,1
4,2557,8520,1205.39,4,29,33,31,1
5,2557,5640,1205.39,4,29,33,31,1
6,2557,6960,1205.39,4,28,32,30,0
7,2557,4740,1205.39,4,27,32,30,0
8,2557,8880,1205.39,4,27,31,29,1
9,2557,7800,1205.39,4,28,31,29,1
10,2557,10020,1205.39,4,27,29,29,1
11,2557,8520,1205.39,4,26,31,29,1
12,2557,4440,1205.39,4,24,29,27,1
1,2558,7620,1205.39,4,23,29,26,1
2,2558,7620,1205.39,4,26,31,28,1
3,2558,12900,1205.39,4,27,31,30,1
4,2558,7380,1205.39,4,27,33,30,1
5,2558,6660,1205.39,4,29,32,31,1
6,2558,7260,1205.39,4,29,33,30,0
7,2558,6540,1205.39,4,28,32,30,0
8,2558,9540,1205.39,4,27,32,30,1
9,2558,9720,1205.39,4,26,31,29,1
10,2558,6360,1205.39,4,27,30,29,1
11,2558,7800,1205.39,4,28,31,29,1
12,2558,9720,1205.39,4,24,31,28,1
1,2559,7080,1205.39,4,18,31,27,1
2,2559,3720,1205.39,4,20,30,28,1
3,2559,9900,1205.39,4,27,33,31,1
4,2559,7560,1205.39,4,29,34,32,1
5,2559,4320,1205.39,4,29,34,32,1
6,2559,4800,1205.39,4,27,32,29,0
7,2559,3540,1205.39,4,28,31,29,0
8,2559,11100,1205.39,4,29,31,30,1
9,2559,10620,1205.39,4,27,31,29,1
10,2559,7800,1205.39,4,27,30,29,1
11,2559,5160,1205.39,4,27,31,29,1
12,2559,5340,1205.39,4,24,30,27,1
1,2560,5760,1205.39,4,26,29,27,1
2,2560,11580,1205.39,4,24,31,28,1
3,2560,10440,1205.39,4,27,32,30,1
4,2560,3120,1205.39,4,28,33,31,1
5,2560,9480,1205.39,4,27,32,30,1
6,2560,5400,1205.39,4,28,31,29,0
7,2560,4440,1205.39,4,27,31,29,0
8,2560,9540,1205.39,4,27,31,29,1
9,2560,4740,1205.39,4,28,31,29,1
10,2560,6240,1205.39,4,26,31,28,1
11,2560,8520,1205.39,4,25,30,28,1
12,2560,4140,1205.39,4,20,29,26,1
1,2561,6000,1205.39,4,22,30,27,1
2,2561,10080,1205.39,4,23,30,27,1
3,2561,7380,1205.39,4,24,31,29,1
4,2561,6480,1205.39,4,24,32,29,1
5,2561,4740,1205.39,4,28,31,29,1
6,2561,5820,1205.39,4,26,31,30,0
7,2561,6540,1205.39,4,27,30,29,0
8,2561,6720,1205.39,4,27,30,29,1
9,2561,1920,1205.39,4,27,31,29,1
10,2561,540,1205.39,4,27,31,29,1
11,2561,1920,1205.39,4,26,31,29,1
12,2561,1260,1205.39,4,26,30,28,1
1,2556,1680,2145.23,3,26,30,28,1
2,2556,1620,2145.23,3,28,32,30,1
3,2556,1740,2145.23,3,24,34,31,0
4,2556,1380,2145.23,3,29,34,32,0
5,2556,1020,2145.23,3,30,34,32,0
6,2556,2100,2145.23,3,28,32,30,1
7,2556,1740,2145.23,3,28,32,30,1
8,2556,2280,2145.23,3,28,31,30,1
9,2556,2040,2145.23,3,24,32,29,1
10,2556,1320,2145.23,3,26,31,29,0
11,2556,1440,2145.23,3,26,31,30,1
12,2556,1584,2145.23,3,21,30,25,1
1,2557,1296,2145.23,3,21,28,25,1
2,2557,2280,2145.23,3,24,29,28,1
3,2557,1140,2145.23,3,27,32,30,1
4,2557,1560,2145.23,3,29,33,31,1
5,2557,1140,2145.23,3,29,33,31,1
6,2557,1620,2145.23,3,28,32,30,0
7,2557,1020,2145.23,3,27,32,30,0
8,2557,1980,2145.23,3,27,31,29,1
9,2557,1680,2145.23,3,28,31,29,1
10,2557,2220,2145.23,3,27,29,29,1
11,2557,1560,2145.23,3,26,31,29,1
12,2557,1620,2145.23,3,24,29,27,1
1,2558,1920,2145.23,3,23,29,26,1
2,2558,1560,2145.23,3,26,31,28,1
3,2558,2760,2145.23,3,27,31,30,1
4,2558,1740,2145.23,3,27,33,30,1
5,2558,1260,2145.23,3,29,32,31,1
6,2558,1260,2145.23,3,29,33,30,0
7,2558,1320,2145.23,3,28,32,30,0
8,2558,1740,2145.23,3,27,32,30,1
9,2558,1860,2145.23,3,26,31,29,1
10,2558,1380,2145.23,3,27,30,29,1
11,2558,1620,2145.23,3,28,31,29,1
12,2558,1860,2145.23,3,24,31,28,1
1,2559,1200,2145.23,3,18,31,27,1
2,2559,2700,2145.23,3,20,30,28,1
6,2560,900,2145.23,3,28,31,29,0
7,2560,780,2145.23,3,27,31,29,0
8,2560,2220,2145.23,3,27,31,29,1
9,2560,1200,2145.23,3,28,31,29,1
10,2560,1500,2145.23,3,26,31,28,1
11,2560,1920,2145.23,3,25,30,28,1
12,2560,900,2145.23,3,20,29,26,1
1,2561,1260,2145.23,3,22,30,27,1
2,2561,2400,2145.23,3,23,30,27,1
3,2561,1920,2145.23,3,24,31,29,1
4,2561,1740,2145.23,3,24,32,29,1
5,2561,1260,2145.23,3,28,31,29,1
6,2561,1020,2145.23,3,26,31,30,0
7,2561,1440,2145.23,3,27,30,29,0
8,2561,1860,2145.23,3,27,30,29,1
9,2561,2100,2145.23,3,27,31,29,1
10,2561,900,2145.23,3,27,31,29,1
11,2561,2520,2145.23,3,26,31,29,1
12,2561,1140,2145.23,3,26,30,28,1
1,2556,5790,2099.94,2,26,30,28,1
2,2556,6360,2099.94,2,28,32,30,1
3,2556,6360,2099.94,2,24,34,31,0
4,2556,6180,2099.94,2,29,34,32,0
5,2556,7080,2099.94,2,30,34,32,0
6,2556,6870,2099.94,2,28,32,30,1
7,2556,6210,2099.94,2,28,32,30,1
8,2556,8310,2099.94,2,28,31,30,1
9,2556,6720,2099.94,2,24,32,29,1
10,2556,6630,2099.94,2,26,31,29,0
11,2556,7590,2099.94,2,26,31,30,1
12,2556,1410,2099.94,2,21,30,25,1
1,2557,6630,2099.94,2,21,28,25,1
2,2557,3360,2099.94,2,24,29,28,1
3,2557,6360,2099.94,2,27,32,30,1
4,2557,5400,2099.94,2,29,33,31,1
5,2557,6630,2099.94,2,29,33,31,1
6,2557,7410,2099.94,2,28,32,30,0
7,2557,5970,2099.94,2,27,32,30,0
8,2557,7380,2099.94,2,27,31,29,1
9,2557,8790,2099.94,2,28,31,29,1
10,2557,8190,2099.94,2,27,29,29,1
11,2557,6720,2099.94,2,26,31,29,1
12,2557,4800,2099.94,2,24,29,27,1
1,2558,2970,2099.94,2,23,29,26,1
2,2558,2550,2099.94,2,26,31,28,1
3,2558,1740,2099.94,2,27,31,30,1
4,2558,18480,2099.94,2,27,33,30,1
5,2558,7200,2099.94,2,29,32,31,1
6,2558,7050,2099.94,2,29,33,30,0
7,2558,6330,2099.94,2,28,32,30,0
8,2558,7980,2099.94,2,27,32,30,1
9,2558,8640,2099.94,2,26,31,29,1
10,2558,6270,2099.94,2,27,30,29,1
11,2558,5700,2099.94,2,28,31,29,1
12,2558,5820,2099.94,2,24,31,28,1
1,2559,6360,2099.94,2,18,31,27,1
2,2559,4740,2099.94,2,20,30,28,1
3,2559,9390,2099.94,2,27,33,31,1
4,2559,8490,2099.94,2,29,34,32,1
5,2559,6900,2099.94,2,29,34,32,1
6,2559,7290,2099.94,2,27,32,29,0
7,2559,5730,2099.94,2,28,31,29,0
8,2559,9510,2099.94,2,29,31,30,1
9,2559,8640,2099.94,2,27,31,29,1
10,2559,6600,2099.94,2,27,30,29,1
11,2559,6030,2099.94,2,27,31,29,1
12,2559,5460,2099.94,2,24,30,27,1
1,2560,6690,2099.94,2,26,29,27,1
2,2560,5610,2099.94,2,24,31,28,1
3,2560,6570,2099.94,2,27,32,30,1
4,2560,9630,2099.94,2,28,33,31,1
5,2560,6840,2099.94,2,27,32,30,1
6,2560,6300,2099.94,2,28,31,29,0
7,2560,5490,2099.94,2,27,31,29,0
8,2560,8460,2099.94,2,27,31,29,1
9,2560,6990,2099.94,2,28,31,29,1
10,2560,7380,2099.94,2,26,31,28,1
11,2560,6900,2099.94,2,25,30,28,1
12,2560,3510,2099.94,2,20,29,26,1
1,2561,5160,2099.94,2,22,30,27,1
2,2561,6270,2099.94,2,23,30,27,1
3,2561,7260,2099.94,2,24,31,29,1
4,2561,5970,2099.94,2,24,32,29,1
5,2561,7710,2099.94,2,28,31,29,1
6,2561,6060,2099.94,2,26,31,30,0
7,2561,5880,2099.94,2,27,30,29,0
8,2561,6000,2099.94,2,27,30,29,1
9,2561,8340,2099.94,2,27,31,29,1
10,2561,6270,2099.94,2,27,31,29,1
11,2561,8040,2099.94,2,26,31,29,1
12,2561,2940,2099.94,2,26,30,28,1
1,2556,6980,1338.77,2,26,30,28,1
2,2556,6680,1338.77,2,28,32,30,1
3,2556,6600,1338.77,2,24,34,31,0
4,2556,6480,1338.77,2,29,34,32,0
5,2556,2820,1338.77,2,30,34,32,0
6,2556,6200,1338.77,2,28,32,30,1
7,2556,4440,1338.77,2,28,32,30,1
8,2556,8340,1338.77,2,28,31,30,1
9,2556,6240,1338.77,2,24,32,29,1
10,2556,4740,1338.77,2,26,31,29,0
11,2556,8000,1338.77,2,26,31,30,1
12,2556,2060,1338.77,2,21,30,25,1
1,2557,2740,1338.77,2,21,28,25,1
2,2557,4120,1338.77,2,24,29,28,1
3,2557,6600,1338.77,2,27,32,30,1
4,2557,2980,1338.77,2,29,33,31,1
5,2557,2420,1338.77,2,29,33,31,1
6,2557,3100,1338.77,2,28,32,30,0
7,2557,3480,1338.77,2,27,32,30,0
8,2557,5480,1338.77,2,27,31,29,1
9,2557,6500,1338.77,2,28,31,29,1
10,2557,5880,1338.77,2,27,29,29,1
11,2557,6880,1338.77,2,26,31,29,1
12,2557,2440,1338.77,2,24,29,27,1
1,2558,4500,1338.77,2,23,29,26,1
2,2558,3880,1338.77,2,26,31,28,1
3,2558,2960,1338.77,2,27,31,30,1
4,2558,13460,1338.77,2,27,33,30,1
5,2558,3640,1338.77,2,29,32,31,1
6,2558,4640,1338.77,2,29,33,30,0
7,2558,4140,1338.77,2,28,32,30,0
8,2558,5260,1338.77,2,27,32,30,1
9,2558,5620,1338.77,2,26,31,29,1
10,2558,4280,1338.77,2,27,30,29,1
11,2558,5440,1338.77,2,28,31,29,1
12,2558,5860,1338.77,2,24,31,28,1
1,2559,5940,1338.77,2,18,31,27,1
2,2559,4300,1338.77,2,20,30,28,1
3,2559,8080,1338.77,2,27,33,31,1
4,2559,7560,1338.77,2,29,34,32,1
5,2559,3920,1338.77,2,29,34,32,1
6,2559,3000,1338.77,2,27,32,29,0
7,2559,3400,1338.77,2,28,31,29,0
8,2559,6220,1338.77,2,29,31,30,1
9,2559,5800,1338.77,2,27,31,29,1
10,2559,4300,1338.77,2,27,30,29,1
11,2559,4440,1338.77,2,27,31,29,1
12,2559,3940,1338.77,2,24,30,27,1
1,2560,5720,1338.77,2,26,29,27,1
2,2560,5080,1338.77,2,24,31,28,1
3,2560,6060,1338.77,2,27,32,30,1
4,2560,7100,1338.77,2,28,33,31,1
5,2560,4640,1338.77,2,27,32,30,1
6,2560,3460,1338.77,2,28,31,29,0
7,2560,4640,1338.77,2,27,31,29,0
8,2560,5940,1338.77,2,27,31,29,1
9,2560,4500,1338.77,2,28,31,29,1
10,2560,4660,1338.77,2,26,31,28,1
11,2560,5960,1338.77,2,25,30,28,1
12,2560,2440,1338.77,2,20,29,26,1
1,2561,4160,1338.77,2,22,30,27,1
2,2561,5720,1338.77,2,23,30,27,1
3,2561,7300,1338.77,2,24,31,29,1
4,2561,5180,1338.77,2,24,32,29,1
5,2561,4700,1338.77,2,28,31,29,1
6,2561,4000,1338.77,2,26,31,30,0
7,2561,3720,1338.77,2,27,30,29,0
8,2561,3820,1338.77,2,27,30,29,1
9,2561,2620,1338.77,2,27,31,29,1
10,2561,3880,1338.77,2,27,31,29,1
11,2561,5560,1338.77,2,26,31,29,1
12,2561,1520,1338.77,2,26,30,28,1
1,2556,31000,10452.74,9,26,30,28,1
2,2556,37000,10452.74,9,28,32,30,1
3,2556,35000,10452.74,9,24,34,31,0
4,2556,27250,10452.74,9,29,34,32,0
5,2556,30900,10452.74,9,30,34,32,0
6,2556,36500,10452.74,9,28,32,30,1
7,2556,35100,10452.74,9,28,32,30,1
8,2556,39850,10452.74,9,28,31,30,1
9,2556,33500,10452.74,9,24,32,29,1
10,2556,28000,10452.74,9,26,31,29,0
11,2556,37750,10452.74,9,26,31,30,1
12,2556,21000,10452.74,9,21,30,25,1
1,2557,22850,10452.74,9,21,28,25,1
2,2557,32250,10452.74,9,24,29,28,1
3,2557,24400,10452.74,9,27,32,30,1
4,2557,21700,10452.74,9,29,33,31,1
5,2557,23900,10452.74,9,29,33,31,1
6,2557,19200,10452.74,9,28,32,30,0
7,2557,20300,10452.74,9,27,32,30,0
8,2557,37650,10452.74,9,27,31,29,1
9,2557,42600,10452.74,9,28,31,29,1
10,2557,42000,10452.74,9,27,29,29,1
11,2557,42350,10452.74,9,26,31,29,1
12,2557,25000,10452.74,9,24,29,27,1
1,2558,29100,10452.74,9,23,29,26,1
2,2558,38100,10452.74,9,26,31,28,1
3,2558,43100,10452.74,9,27,31,30,1
4,2558,39500,10452.74,9,27,33,30,1
5,2558,29700,10452.74,9,29,32,31,1
6,2558,24500,10452.74,9,29,33,30,0
7,2558,22500,10452.74,9,28,32,30,0
8,2558,36500,10452.74,9,27,32,30,1
9,2558,45500,10452.74,9,26,31,29,1
10,2558,41500,10452.74,9,27,30,29,1
11,2558,43500,10452.74,9,28,31,29,1
12,2558,27500,10452.74,9,24,31,28,1
1,2559,30500,10452.74,9,18,31,27,1
2,2559,37500,10452.74,9,20,30,28,1
3,2559,49500,10452.74,9,27,33,31,1
4,2559,42500,10452.74,9,29,34,32,1
5,2559,32500,10452.74,9,29,34,32,1
6,2559,21500,10452.74,9,27,32,29,0
7,2559,19400,10452.74,9,28,31,29,0
8,2559,44500,10452.74,9,29,31,30,1
9,2559,45900,10452.74,9,27,31,29,1
10,2559,37700,10452.74,9,27,30,29,1
11,2559,41950,10452.74,9,27,31,29,1
12,2559,20150,10452.74,9,24,30,27,1
1,2560,31300,10452.74,9,26,29,27,1
2,2560,31800,10452.74,9,24,31,28,1
3,2560,38500,10452.74,9,27,32,30,1
4,2560,35900,10452.74,9,28,33,31,1
5,2560,31550,10452.74,9,27,32,30,1
6,2560,31200,10452.74,9,28,31,29,0
7,2560,17700,10452.74,9,27,31,29,0
8,2560,34150,10452.74,9,27,31,29,1
9,2560,42400,10452.74,9,28,31,29,1
10,2560,36400,10452.74,9,26,31,28,1
11,2560,40750,10452.74,9,25,30,28,1
12,2560,40600,10452.74,9,20,29,26,1
1,2561,31750,10452.74,9,22,30,27,1
2,2561,34800,10452.74,9,23,30,27,1
3,2561,40850,10452.74,9,24,31,29,1
4,2561,35800,10452.74,9,24,32,29,1
5,2561,25650,10452.74,9,28,31,29,1
6,2561,24850,10452.74,9,26,31,30,0
7,2561,24800,10452.74,9,27,30,29,0
8,2561,37850,10452.74,9,27,30,29,1
9,2561,35750,10452.74,9,27,31,29,1
10,2561,40650,10452.74,9,27,31,29,1
11,2561,39950,10452.74,9,26,31,29,1
12,2561,27800,10452.74,9,26,30,28,1
1,2556,49000,2412.83,2,26,30,28,1
2,2556,59000,2412.83,2,28,32,30,1
3,2556,62000,2412.83,2,24,34,31,0
4,2556,54000,2412.83,2,29,34,32,0
5,2556,55000,2412.83,2,30,34,32,0
6,2556,55000,2412.83,2,28,32,30,1
7,2556,58000,2412.83,2,28,32,30,1
8,2556,61000,2412.83,2,28,31,30,1
9,2556,52000,2412.83,2,24,32,29,1
10,2556,50000,2412.83,2,26,31,29,0
11,2556,58000,2412.83,2,26,31,30,1
12,2556,36000,2412.83,2,21,30,25,1
1,2557,32000,2412.83,2,21,28,25,1
2,2557,45000,2412.83,2,24,29,28,1
3,2557,57000,2412.83,2,27,32,30,1
4,2557,53000,2412.83,2,29,33,31,1
5,2557,53000,2412.83,2,29,33,31,1
6,2557,56000,2412.83,2,28,32,30,0
7,2557,61000,2412.83,2,27,32,30,0
8,2557,53000,2412.83,2,27,31,29,1
9,2557,73000,2412.83,2,28,31,29,1
10,2557,64000,2412.83,2,27,29,29,1
11,2557,52000,2412.83,2,26,31,29,1
12,2557,45000,2412.83,2,24,29,27,1
1,2558,38000,2412.83,2,23,29,26,1
2,2558,46000,2412.83,2,26,31,28,1
3,2558,56000,2412.83,2,27,31,30,1
4,2558,65000,2412.83,2,27,33,30,1
5,2558,60000,2412.83,2,29,32,31,1
6,2558,53000,2412.83,2,29,33,30,0
7,2558,53000,2412.83,2,28,32,30,0
8,2558,57000,2412.83,2,27,32,30,1
9,2558,60000,2412.83,2,26,31,29,1
10,2558,61000,2412.83,2,27,30,29,1
11,2558,59000,2412.83,2,28,31,29,1
12,2558,61318,2412.83,2,24,31,28,1
1,2559,61318,2412.83,2,18,31,27,1
2,2559,57363,2412.83,2,20,30,28,1
3,2559,61318,2412.83,2,27,33,31,1
4,2559,61318,2412.83,2,29,34,32,1
5,2559,62000,2412.83,2,29,34,32,1
6,2559,61000,2412.83,2,27,32,29,0
7,2559,58000,2412.83,2,28,31,29,0
8,2559,54000,2412.83,2,29,31,30,1
9,2559,57000,2412.83,2,27,31,29,1
10,2559,51000,2412.83,2,27,30,29,1
11,2559,53000,2412.83,2,27,31,29,1
12,2559,42000,2412.83,2,24,30,27,1
1,2560,46000,2412.83,2,26,29,27,1
2,2560,51000,2412.83,2,24,31,28,1
3,2560,61000,2412.83,2,27,32,30,1
4,2560,55000,2412.83,2,28,33,31,1
5,2560,56000,2412.83,2,27,32,30,1
6,2560,56000,2412.83,2,28,31,29,0
7,2560,50000,2412.83,2,27,31,29,0
8,2560,53000,2412.83,2,27,31,29,1
9,2560,54000,2412.83,2,28,31,29,1
10,2560,44000,2412.83,2,26,31,28,1
11,2560,53000,2412.83,2,25,30,28,1
12,2560,53000,2412.83,2,20,29,26,1
1,2561,40000,2412.83,2,22,30,27,1
2,2561,44000,2412.83,2,23,30,27,1
3,2561,56000,2412.83,2,24,31,29,1
4,2561,53000,2412.83,2,24,32,29,1
5,2561,50000,2412.83,2,28,31,29,1
6,2561,48000,2412.83,2,26,31,30,0
7,2561,46000,2412.83,2,27,30,29,0
8,2561,47000,2412.83,2,27,30,29,1
9,2561,48000,2412.83,2,27,31,29,1
10,2561,43000,2412.83,2,27,31,29,1
11,2561,52000,2412.83,2,26,31,29,1
12,2561,46000,2412.83,2,26,30,28,1
1,2556,67520,12483.44,3,26,30,28,1
2,2556,70560,12483.44,3,28,32,30,1
3,2556,84000,12483.44,3,24,34,31,0
4,2556,55200,12483.44,3,29,34,32,0
5,2556,76320,12483.44,3,30,34,32,0
6,2556,86080,12483.44,3,28,32,30,1
7,2556,72000,12483.44,3,28,32,30,1
8,2556,88320,12483.44,3,28,31,30,1
9,2556,105600,12483.44,3,24,32,29,1
10,2556,99520,12483.44,3,26,31,29,0
11,2556,92000,12483.44,3,26,31,30,1
12,2556,67200,12483.44,3,21,30,25,1
1,2557,82720,12483.44,3,21,28,25,1
2,2557,88480,12483.44,3,24,29,28,1
3,2557,112160,12483.44,3,27,32,30,1
4,2557,94560,12483.44,3,29,33,31,1
5,2557,100000,12483.44,3,29,33,31,1
6,2557,98080,12483.44,3,28,32,30,0
7,2557,77280,12483.44,3,27,32,30,0
8,2557,133120,12483.44,3,27,31,29,1
9,2557,135360,12483.44,3,28,31,29,1
10,2557,140160,12483.44,3,27,29,29,1
11,2557,108960,12483.44,3,26,31,29,1
12,2557,76160,12483.44,3,24,29,27,1
1,2558,84800,12483.44,3,23,29,26,1
2,2558,103520,12483.44,3,26,31,28,1
3,2558,94400,12483.44,3,27,31,30,1
4,2558,102560,12483.44,3,27,33,30,1
5,2558,113600,12483.44,3,29,32,31,1
6,2558,99680,12483.44,3,29,33,30,0
7,2558,94720,12483.44,3,28,32,30,0
8,2558,105280,12483.44,3,27,32,30,1
9,2558,106400,12483.44,3,26,31,29,1
1,2556,22000,1842.95,2,26,30,28,1
2,2556,22000,1842.95,2,28,32,30,1
3,2556,22000,1842.95,2,24,34,31,0
4,2556,20000,1842.95,2,29,34,32,0
5,2556,18000,1842.95,2,30,34,32,0
6,2556,20000,1842.95,2,28,32,30,1
7,2556,18000,1842.95,2,28,32,30,1
8,2556,20000,1842.95,2,28,31,30,1
9,2556,18000,1842.95,2,24,32,29,1
10,2556,22000,1842.95,2,26,31,29,0
11,2556,18000,1842.95,2,26,31,30,1
12,2556,18000,1842.95,2,21,30,25,1
1,2557,20000,1842.95,2,21,28,25,1
2,2557,20000,1842.95,2,24,29,28,1
3,2557,20000,1842.95,2,27,32,30,1
4,2557,18000,1842.95,2,29,33,31,1
5,2557,20000,1842.95,2,29,33,31,1
6,2557,17000,1842.95,2,28,32,30,0
7,2557,17000,1842.95,2,27,32,30,0
8,2557,20000,1842.95,2,27,31,29,1
9,2557,21000,1842.95,2,28,31,29,1
10,2557,10000,1842.95,2,27,29,29,1
11,2557,8000,1842.95,2,26,31,29,1
12,2557,13000,1842.95,2,24,29,27,1
1,2558,13000,1842.95,2,23,29,26,1
2,2558,15000,1842.95,2,26,31,28,1
3,2558,17000,1842.95,2,27,31,30,1
4,2558,17000,1842.95,2,27,33,30,1
5,2558,16000,1842.95,2,29,32,31,1
6,2558,16000,1842.95,2,29,33,30,0
7,2558,16000,1842.95,2,28,32,30,0
8,2558,15000,1842.95,2,27,32,30,1
9,2558,17000,1842.95,2,26,31,29,1
10,2558,17000,1842.95,2,27,30,29,1
11,2558,17000,1842.95,2,28,31,29,1
12,2558,14000,1842.95,2,24,31,28,1
1,2559,13000,1842.95,2,18,31,27,1
2,2559,15000,1842.95,2,20,30,28,1
3,2559,19000,1842.95,2,27,33,31,1
4,2559,18000,1842.95,2,29,34,32,1
5,2559,15000,1842.95,2,29,34,32,1
6,2559,17000,1842.95,2,27,32,29,0
7,2559,14000,1842.95,2,28,31,29,0
8,2559,17000,1842.95,2,29,31,30,1
9,2559,17000,1842.95,2,27,31,29,1
10,2559,14000,1842.95,2,27,30,29,1
11,2559,16000,1842.95,2,27,31,29,1
12,2559,13000,1842.95,2,24,30,27,1
1,2560,13000,1842.95,2,26,29,27,1
2,2560,14000,1842.95,2,24,31,28,1
3,2560,19000,1842.95,2,27,32,30,1
4,2560,16000,1842.95,2,28,33,31,1
5,2560,16000,1842.95,2,27,32,30,1
6,2560,16000,1842.95,2,28,31,29,0
7,2560,13000,1842.95,2,27,31,29,0
8,2560,17000,1842.95,2,27,31,29,1
9,2560,15000,1842.95,2,28,31,29,1
10,2560,13000,1842.95,2,26,31,28,1
11,2560,15000,1842.95,2,25,30,28,1
12,2560,11000,1842.95,2,20,29,26,1
1,2561,13000,1842.95,2,22,30,27,1
2,2561,15000,1842.95,2,23,30,27,1
3,2561,17000,1842.95,2,24,31,29,1
4,2561,16000,1842.95,2,24,32,29,1
5,2561,15000,1842.95,2,28,31,29,1
6,2561,15000,1842.95,2,26,31,30,0
7,2561,15000,1842.95,2,27,30,29,0
8,2561,18000,1842.95,2,27,30,29,1
9,2561,15000,1842.95,2,27,31,29,1
10,2561,17000,1842.95,2,27,31,29,1
11,2561,18000,1842.95,2,26,31,29,1
12,2561,14000,1842.95,2,26,30,28,1
1,2556,118000,15237.52,12,26,30,28,1
2,2556,118000,15237.52,12,28,32,30,1
3,2556,116000,15237.52,12,24,34,31,0
4,2556,92000,15237.52,12,29,34,32,0
5,2556,111000,15237.52,12,30,34,32,0
6,2556,128000,15237.52,12,28,32,30,1
7,2556,114000,15237.52,12,28,32,30,1
8,2556,122000,15237.52,12,28,31,30,1
9,2556,117000,15237.52,12,24,32,29,1
10,2556,99000,15237.52,12,26,31,29,0
11,2556,123000,15237.52,12,26,31,30,1
12,2556,83000,15237.52,12,21,30,25,1
1,2557,81000,15237.52,12,21,28,25,1
2,2557,101000,15237.52,12,24,29,28,1
3,2557,115000,15237.52,12,27,32,30,1
4,2557,87000,15237.52,12,29,33,31,1
5,2557,81000,15237.52,12,29,33,31,1
6,2557,85000,15237.52,12,28,32,30,0
7,2557,88000,15237.52,12,27,32,30,0
8,2557,96000,15237.52,12,27,31,29,1
9,2557,103000,15237.52,12,28,31,29,1
10,2557,104000,15237.52,12,27,29,29,1
11,2557,111000,15237.52,12,26,31,29,1
12,2557,79000,15237.52,12,24,29,27,1
1,2558,94000,15237.52,12,23,29,26,1
2,2558,108000,15237.52,12,26,31,28,1
3,2558,122000,15237.52,12,27,31,30,1
4,2558,118000,15237.52,12,27,33,30,1
5,2558,121000,15237.52,12,29,32,31,1
6,2558,96000,15237.52,12,29,33,30,0
7,2558,107000,15237.52,12,28,32,30,0
8,2558,104000,15237.52,12,27,32,30,1
9,2558,101000,15237.52,12,26,31,29,1
10,2558,101000,15237.52,12,27,30,29,1
11,2558,102000,15237.52,12,28,31,29,1
12,2558,79000,15237.52,12,24,31,28,1
1,2559,87000,15237.52,12,18,31,27,1
2,2559,92000,15237.52,12,20,30,28,1
3,2559,111000,15237.52,12,27,33,31,1
4,2559,106000,15237.52,12,29,34,32,1
5,2559,93000,15237.52,12,29,34,32,1
6,2559,85000,15237.52,12,27,32,29,0
7,2559,77000,15237.52,12,28,31,29,0
8,2559,102000,15237.52,12,29,31,30,1
9,2559,105000,15237.52,12,27,31,29,1
10,2559,96000,15237.52,12,27,30,29,1
11,2559,100000,15237.52,12,27,31,29,1
12,2559,73000,15237.52,12,24,30,27,1
1,2560,81000,15237.52,12,26,29,27,1
2,2560,82000,15237.52,12,24,31,28,1
3,2560,110000,15237.52,12,27,32,30,1
4,2560,101000,15237.52,12,28,33,31,1
5,2560,98000,15237.52,12,27,32,30,1
6,2560,98000,15237.52,12,28,31,29,0
7,2560,75000,15237.52,12,27,31,29,0
8,2560,89000,15237.52,12,27,31,29,1
9,2560,102000,15237.52,12,28,31,29,1
10,2560,87000,15237.52,12,26,31,28,1
11,2560,100000,15237.52,12,25,30,28,1
12,2560,100000,15237.52,12,20,29,26,1
1,2561,77000,15237.52,12,22,30,27,1
2,2561,85000,15237.52,12,23,30,27,1
3,2561,105000,15237.52,12,24,31,29,1
4,2561,92000,15237.52,12,24,32,29,1
5,2561,99000,15237.52,12,28,31,29,1
6,2561,89000,15237.52,12,26,31,30,0
7,2561,80000,15237.52,12,27,30,29,0
8,2561,93000,15237.52,12,27,30,29,1
9,2561,108000,15237.52,12,27,31,29,1
10,2561,105000,15237.52,12,27,31,29,1
11,2561,115000,15237.52,12,26,31,29,1
12,2561,80000,15237.52,12,26,30,28,1
1,2556,31920,4688.75,5,26,30,28,1
2,2556,21480,4688.75,5,28,32,30,1
3,2556,17880,4688.75,5,24,34,31,0
4,2556,22200,4688.75,5,29,34,32,0
5,2556,26160,4688.75,5,30,34,32,0
6,2556,21480,4688.75,5,28,32,30,1
7,2556,14760,4688.75,5,28,32,30,1
8,2556,21240,4688.75,5,28,31,30,1
9,2556,19560,4688.75,5,24,32,29,1
10,2556,30720,4688.75,5,26,31,29,0
11,2556,21720,4688.75,5,26,31,30,1
12,2556,26640,4688.75,5,21,30,25,1
1,2557,11880,4688.75,5,21,28,25,1
2,2557,11520,4688.75,5,24,29,28,1
